,GEOID,cluster_name,start_year,end_year,geometry
1419,14000US36081008800,stationary,2012,2015,"POLYGON ((-73.843397 40.673099, -73.843329 40.673739999999995, -73.84316199999999 40.673759, -73.842479 40.673835, -73.841559 40.673964, -73.840623 40.674029999999995, -73.839874 40.673978999999996, -73.83902499999999 40.674139, -73.83771899999999 40.674504, -73.836981 40.674678, -73.836412 40.673116, -73.835458 40.671022, -73.83331199999999 40.666759, -73.83465 40.667114999999995, -73.83487699999999 40.667212, -73.835701 40.66726, -73.836473 40.667283, -73.837037 40.667328, -73.837242 40.667359999999995, -73.83732599999999 40.667373999999995, -73.83790599999999 40.667511, -73.838357 40.667635, -73.838261 40.667971, -73.83834399999999 40.667989, -73.83927899999999 40.668202, -73.839445 40.66825, -73.84009 40.668437, -73.840336 40.668589, -73.84042199999999 40.668642, -73.840546 40.668611999999996, -73.84062399999999 40.668642, -73.840761 40.668724, -73.84079299999999 40.668648, -73.840854 40.668582, -73.84093399999999 40.668535, -73.84102 40.668509, -73.84110199999999 40.668502, -73.841174 40.668507, -73.842182 40.668709, -73.842429 40.668783999999995, -73.84246 40.668881999999996, -73.84257199999999 40.669284, -73.842726 40.66981, -73.842912 40.67064, -73.843077 40.67135, -73.843277 40.672114, -73.843308 40.672256, -73.843356 40.672568999999996, -73.843397 40.673099))"
1420,14000US36081009100,stationary,2012,2015,"POLYGON ((-73.935509 40.777539, -73.935082 40.777944, -73.934744 40.778076, -73.934412 40.778093, -73.933908 40.778116999999995, -73.932903 40.777944, -73.93277499999999 40.777922, -73.932722 40.778034999999996, -73.932649 40.778022, -73.93184699999999 40.777892, -73.931788 40.777871, -73.93105 40.777442, -73.931074 40.777260999999996, -73.930883 40.776973999999996, -73.930629 40.776590999999996, -73.929881 40.776222, -73.929036 40.776467, -73.92860499999999 40.776593, -73.92839599999999 40.776790999999996, -73.928277 40.776899, -73.927831 40.776702, -73.927376 40.776467, -73.926581 40.776039, -73.926022 40.775729999999996, -73.923981 40.774615, -73.924487 40.774049999999995, -73.924928 40.773489, -73.926909 40.774088, -73.926862 40.774184999999996, -73.927561 40.774398, -73.928339 40.774637, -73.928196 40.77491, -73.92904 40.775172999999995, -73.929879 40.77361, -73.93064799999999 40.773852, -73.931046 40.773981, -73.930264 40.775468, -73.932559 40.776140999999996, -73.933498 40.776443, -73.934524 40.776773999999996, -73.93539899999999 40.777055999999995, -73.935855 40.777212, -73.935509 40.777539))"
1421,14000US36081009400,stationary,2012,2015,"POLYGON ((-73.839529 40.681263, -73.838651 40.681438, -73.837797 40.681671, -73.836975 40.681988, -73.838078 40.684239, -73.837176 40.684495, -73.835951 40.684844, -73.835056 40.683015, -73.835369 40.682843, -73.83454499999999 40.681176, -73.833502 40.679035, -73.833325 40.678657, -73.834109 40.678853, -73.83418499999999 40.678874, -73.834462 40.678944, -73.83565 40.679272999999995, -73.83639099999999 40.679473, -73.836781 40.679570999999996, -73.837806 40.679719999999996, -73.838455 40.679811, -73.83883 40.679862, -73.83952099999999 40.679961999999996, -73.84012899999999 40.681146999999996, -73.839529 40.681263))"
1422,14000US36081009500,stationary,2012,2015,"POLYGON ((-73.92339299999999 40.775087, -73.92326899999999 40.775186, -73.923026 40.775383999999995, -73.92375799999999 40.776547, -73.92331 40.776883, -73.92264899999999 40.777423, -73.921522 40.776613, -73.920518 40.775904, -73.919827 40.775416, -73.919141 40.774933, -73.918657 40.774591, -73.918455 40.774449, -73.917762 40.773959999999995, -73.91707699999999 40.773475, -73.918897 40.771985, -73.919585 40.772469, -73.91977299999999 40.772315, -73.919879 40.772228, -73.920076 40.772067, -73.920763 40.772552999999995, -73.921469 40.773050999999995, -73.922167 40.773547, -73.922793 40.773962, -73.923981 40.774615, -73.92339299999999 40.775087))"
1423,14000US36081009600,stationary,2012,2015,"POLYGON ((-73.835056 40.683015, -73.834583 40.683276, -73.834293 40.683431999999996, -73.83379 40.683693, -73.833524 40.683806, -73.83295 40.684028999999995, -73.832726 40.684115999999996, -73.832112 40.684357999999996, -73.831034 40.682172, -73.829988 40.680036, -73.82913099999999 40.678291, -73.828837 40.677692, -73.82994699999999 40.677904, -73.83094 40.67812, -73.83108299999999 40.678151, -73.83211 40.678385999999996, -73.832206 40.678408, -73.833015 40.678588999999995, -73.833325 40.678657, -73.833502 40.679035, -73.83454499999999 40.681176, -73.835369 40.682843, -73.835056 40.683015))"
1424,14000US36081009700,stationary,2012,2015,"POLYGON ((-73.92200199999999 40.777955, -73.92139499999999 40.778453999999996, -73.92078699999999 40.778952, -73.920127 40.779489, -73.91899099999999 40.778686, -73.917985 40.777978, -73.917301 40.777471, -73.916607 40.777006, -73.91592 40.77652, -73.915234 40.776032, -73.914548 40.775548, -73.91707699999999 40.773475, -73.917762 40.773959999999995, -73.918455 40.774449, -73.918657 40.774591, -73.919141 40.774933, -73.919827 40.775416, -73.920518 40.775904, -73.921522 40.776613, -73.92264899999999 40.777423, -73.92200199999999 40.777955))"
1425,14000US36081009800,stationary,2012,2015,"POLYGON ((-73.835111 40.685088, -73.834265 40.685327, -73.833422 40.685567999999996, -73.832577 40.685806, -73.831723 40.686051, -73.83088599999999 40.686287, -73.830039 40.686529, -73.829182 40.686771, -73.828356 40.687003, -73.82753 40.687239, -73.826702 40.687473, -73.825937 40.685936999999996, -73.826847 40.685838, -73.827738 40.685744, -73.828627 40.685655, -73.82946 40.6854, -73.83028 40.685075, -73.831121 40.68475, -73.83190499999999 40.684441, -73.832112 40.684357999999996, -73.832726 40.684115999999996, -73.83295 40.684028999999995, -73.833524 40.683806, -73.83379 40.683693, -73.834293 40.683431999999996, -73.834583 40.683276, -73.835056 40.683015, -73.835951 40.684844, -73.835111 40.685088))"
1426,14000US36081010000,stationary,2012,2015,"POLYGON ((-73.83190499999999 40.684441, -73.831121 40.68475, -73.83028 40.685075, -73.82946 40.6854, -73.828231 40.682969, -73.82718299999999 40.680828999999996, -73.82633 40.679083999999996, -73.82547 40.677336, -73.825406 40.677147, -73.82578099999999 40.677206999999996, -73.826447 40.67732, -73.827595 40.677501, -73.828837 40.677692, -73.82913099999999 40.678291, -73.829988 40.680036, -73.831034 40.682172, -73.832112 40.684357999999996, -73.83190499999999 40.684441))"
1427,14000US36081010100,stationary,2012,2015,"POLYGON ((-73.919394 40.78009, -73.919113 40.780322999999996, -73.918618 40.780733, -73.91796599999999 40.781256, -73.91682899999999 40.780457, -73.91582 40.779748, -73.915131 40.779261, -73.914445 40.778774999999996, -73.913755 40.778289, -73.913072 40.777803, -73.91238299999999 40.77731, -73.913758 40.776191999999995, -73.914548 40.775548, -73.915234 40.776032, -73.91592 40.77652, -73.916607 40.777006, -73.917301 40.777471, -73.917985 40.777978, -73.91899099999999 40.778686, -73.920127 40.779489, -73.919394 40.78009))"
1428,14000US36081010200,stationary,2012,2015,"POLYGON ((-73.825509 40.679317999999995, -73.824699 40.679545, -73.825555 40.681294, -73.824726 40.681525, -73.82390099999999 40.68176, -73.823073 40.681996, -73.82221899999999 40.680251, -73.82135699999999 40.680496999999995, -73.82050000000001 40.678748999999996, -73.81964099999999 40.677, -73.819225 40.676133, -73.820098 40.676276, -73.820287 40.676306, -73.82100799999999 40.676426, -73.82132 40.676488, -73.821921 40.676575, -73.822347 40.676648, -73.82284 40.676725999999995, -73.823371 40.676815999999995, -73.82376099999999 40.676877, -73.824358 40.676981, -73.82467299999999 40.677031, -73.825406 40.677147, -73.82547 40.677336, -73.82633 40.679083999999996, -73.825509 40.679317999999995))"
1429,14000US36081010300,stationary,2012,2015,"POLYGON ((-73.91996499999999 40.782635, -73.91909 40.783367999999996, -73.918474 40.783753999999995, -73.918189 40.783933, -73.917738 40.784076, -73.917245 40.784141999999996, -73.917171 40.784192999999995, -73.917182 40.784552, -73.916833 40.785191, -73.915752 40.786108, -73.915399 40.786058, -73.91534399999999 40.786116, -73.915236 40.786041, -73.91547899999999 40.785834, -73.915711 40.785602, -73.915926 40.785368999999996, -73.916125 40.785128, -73.916308 40.78488, -73.916474 40.784625999999996, -73.91656499999999 40.784493, -73.916676 40.784366999999996, -73.916805 40.784251, -73.91695 40.784147, -73.917107 40.784057, -73.91597399999999 40.783262, -73.915734 40.783088, -73.915314 40.782790999999996, -73.91459499999999 40.782283, -73.91358799999999 40.781577999999996, -73.91290099999999 40.78109, -73.912211 40.780606, -73.911523 40.780122999999996, -73.91083499999999 40.779635, -73.910147 40.77915, -73.91238299999999 40.77731, -73.913072 40.777803, -73.913755 40.778289, -73.914445 40.778774999999996, -73.915131 40.779261, -73.91582 40.779748, -73.91682899999999 40.780457, -73.91796599999999 40.781256, -73.91976 40.782514, -73.91996499999999 40.782635))"
1430,14000US36081010400,stationary,2012,2015,"POLYGON ((-73.828627 40.685655, -73.827738 40.685744, -73.826847 40.685838, -73.825937 40.685936999999996, -73.824953 40.683901999999996, -73.82390099999999 40.68176, -73.824726 40.681525, -73.825555 40.681294, -73.824699 40.679545, -73.825509 40.679317999999995, -73.82633 40.679083999999996, -73.82718299999999 40.680828999999996, -73.828231 40.682969, -73.82946 40.6854, -73.828627 40.685655))"
1431,14000US36081010500,stationary,2012,2015,"POLYGON ((-73.91695 40.784147, -73.916805 40.784251, -73.916676 40.784366999999996, -73.91656499999999 40.784493, -73.916474 40.784625999999996, -73.916308 40.78488, -73.916125 40.785128, -73.915926 40.785368999999996, -73.915711 40.785602, -73.91547899999999 40.785834, -73.915236 40.786041, -73.914537 40.785542, -73.91380699999999 40.785025999999995, -73.913144 40.78456, -73.91242799999999 40.784053, -73.911422 40.783342999999995, -73.910731 40.782855, -73.910043 40.78237, -73.90935499999999 40.781884, -73.908671 40.781400999999995, -73.91083499999999 40.779635, -73.911523 40.780122999999996, -73.912211 40.780606, -73.91290099999999 40.78109, -73.91358799999999 40.781577999999996, -73.91459499999999 40.782283, -73.915314 40.782790999999996, -73.915734 40.783088, -73.91597399999999 40.783262, -73.917107 40.784057, -73.91695 40.784147))"
1432,14000US36081010600,decling,2012,2015,"POLYGON ((-73.82768399999999 40.689475, -73.826855 40.68971, -73.825988 40.689946, -73.825011 40.687951999999996, -73.824173 40.686234, -73.823261 40.684382, -73.822211 40.682244, -73.82135699999999 40.680496999999995, -73.82221899999999 40.680251, -73.823073 40.681996, -73.82390099999999 40.68176, -73.824953 40.683901999999996, -73.825937 40.685936999999996, -73.826702 40.687473, -73.82753 40.687239, -73.82851099999999 40.689239, -73.82768399999999 40.689475))"
1433,14000US36081010800,stationary,2012,2015,"POLYGON ((-73.832228 40.691082, -73.831795 40.691209, -73.831514 40.691279, -73.83143 40.691283999999996, -73.831386 40.691265, -73.831305 40.691252, -73.831105 40.691279, -73.830767 40.691354, -73.83052599999999 40.691431, -73.829336 40.689004, -73.82851099999999 40.689239, -73.82753 40.687239, -73.828356 40.687003, -73.829182 40.686771, -73.830039 40.686529, -73.83088599999999 40.686287, -73.831723 40.686051, -73.832743 40.688041999999996, -73.831852 40.688293, -73.83310399999999 40.690827999999996, -73.832228 40.691082))"
1434,14000US36081011000,stationary,2012,2015,"POLYGON ((-73.838106 40.688432999999996, -73.837229 40.688679, -73.83634599999999 40.688928, -73.835461 40.689175999999996, -73.836044 40.690352999999995, -73.835151 40.690598, -73.83498999999999 40.69028, -73.833726 40.68776, -73.833558 40.687804, -73.832743 40.688041999999996, -73.831723 40.686051, -73.832577 40.685806, -73.833422 40.685567999999996, -73.834265 40.685327, -73.835111 40.685088, -73.835951 40.684844, -73.836936 40.686842999999996, -73.837278 40.686747, -73.838106 40.688432999999996))"
1435,14000US36081011100,stationary,2012,2015,"POLYGON ((-73.91083499999999 40.779635, -73.908671 40.781400999999995, -73.907977 40.780913999999996, -73.907294 40.780431, -73.90630399999999 40.779728999999996, -73.905221 40.778966, -73.904505 40.778459999999995, -73.903793 40.777957, -73.905017 40.776955, -73.90595499999999 40.776188, -73.906677 40.776696, -73.90702399999999 40.776944, -73.90738 40.777197, -73.907896 40.777558, -73.90846499999999 40.777961, -73.909458 40.778663, -73.910147 40.77915, -73.91083499999999 40.779635))"
1436,14000US36081011200,stationary,2012,2015,"POLYGON ((-73.841612 40.685513, -73.840769 40.685753999999996, -73.839923 40.685995, -73.83906 40.68624, -73.83815799999999 40.686496999999996, -73.837278 40.686747, -73.836936 40.686842999999996, -73.835951 40.684844, -73.837176 40.684495, -73.838078 40.684239, -73.836975 40.681988, -73.837797 40.681671, -73.838651 40.681438, -73.839529 40.681263, -73.84012899999999 40.681146999999996, -73.840188 40.681135999999995, -73.840218 40.681129, -73.840212 40.681137, -73.84051 40.681805, -73.841196 40.683350999999995, -73.842175 40.685354, -73.841612 40.685513))"
1437,14000US36081011300,stationary,2012,2015,"POLYGON ((-73.91238299999999 40.77731, -73.910147 40.77915, -73.909458 40.778663, -73.90846499999999 40.777961, -73.907896 40.777558, -73.90738 40.777197, -73.90702399999999 40.776944, -73.906677 40.776696, -73.90595499999999 40.776188, -73.905253 40.775692, -73.90455299999999 40.775196, -73.90678799999999 40.773367, -73.907488 40.773863, -73.908189 40.774358, -73.908903 40.774861, -73.909252 40.775107, -73.909617 40.775366, -73.91026099999999 40.77583, -73.910698 40.776132, -73.911694 40.776832999999996, -73.91238299999999 40.77731))"
1438,14000US36081011400,stationary,2012,2015,"POLYGON ((-73.844155 40.689403999999996, -73.84276799999999 40.689797999999996, -73.84104599999999 40.690284, -73.840989 40.690168, -73.840767 40.689715, -73.840462 40.689097, -73.839882 40.687917, -73.840745 40.687673, -73.839923 40.685995, -73.840769 40.685753999999996, -73.841612 40.685513, -73.842175 40.685354, -73.843003 40.687038, -73.843564 40.688213999999995, -73.843864 40.688832, -73.844155 40.689403999999996))"
1439,14000US36081011500,stationary,2012,2015,"POLYGON ((-73.91707699999999 40.773475, -73.914548 40.775548, -73.913758 40.776191999999995, -73.91238299999999 40.77731, -73.911694 40.776832999999996, -73.910698 40.776132, -73.91026099999999 40.77583, -73.909617 40.775366, -73.911532 40.773798, -73.911779 40.773595, -73.91289499999999 40.772684999999996, -73.91431 40.771522999999995, -73.9148 40.771868999999995, -73.915395 40.77229, -73.916388 40.772988, -73.91707699999999 40.773475))"
1440,14000US36081011600,stationary,2012,2015,"POLYGON ((-73.84104599999999 40.690284, -73.839263 40.690788999999995, -73.838679 40.690961, -73.838383 40.69104, -73.83751099999999 40.691297, -73.837459 40.691192, -73.837035 40.690332, -73.836923 40.690104, -73.836446 40.689132, -73.83634599999999 40.688928, -73.837229 40.688679, -73.838106 40.688432999999996, -73.837278 40.686747, -73.83815799999999 40.686496999999996, -73.83906 40.68624, -73.839923 40.685995, -73.840745 40.687673, -73.839882 40.687917, -73.840462 40.689097, -73.840767 40.689715, -73.840989 40.690168, -73.84104599999999 40.690284))"
1441,14000US36081011700,stationary,2012,2015,"POLYGON ((-73.91431 40.771522999999995, -73.91289499999999 40.772684999999996, -73.911779 40.773595, -73.911532 40.773798, -73.909617 40.775366, -73.909252 40.775107, -73.908903 40.774861, -73.908189 40.774358, -73.907488 40.773863, -73.90678799999999 40.773367, -73.908946 40.771598, -73.908217 40.771085, -73.909279 40.770219, -73.909498 40.770041, -73.910241 40.769427, -73.911383 40.769605999999996, -73.911673 40.769645, -73.911779 40.769753, -73.911898 40.769855, -73.91202799999999 40.769948, -73.912168 40.770030999999996, -73.912893 40.770520999999995, -73.91359 40.771015999999996, -73.91431 40.771522999999995))"
1442,14000US36081011800,stationary,2012,2015,"POLYGON ((-73.83751099999999 40.691297, -73.836626 40.691534, -73.835746 40.691787999999995, -73.834806 40.692071, -73.83385799999999 40.692330999999996, -73.832982 40.69258, -73.832148 40.692831, -73.8313 40.693058, -73.83127 40.692996, -73.83052599999999 40.691431, -73.830767 40.691354, -73.831105 40.691279, -73.831305 40.691252, -73.831386 40.691265, -73.83143 40.691283999999996, -73.831514 40.691279, -73.831795 40.691209, -73.832228 40.691082, -73.83310399999999 40.690827999999996, -73.831852 40.688293, -73.832743 40.688041999999996, -73.833558 40.687804, -73.833726 40.68776, -73.83498999999999 40.69028, -73.835151 40.690598, -73.836044 40.690352999999995, -73.835461 40.689175999999996, -73.83634599999999 40.688928, -73.836446 40.689132, -73.836923 40.690104, -73.837035 40.690332, -73.837459 40.691192, -73.83751099999999 40.691297))"
1443,14000US36081011900,stationary,2012,2015,"POLYGON ((-73.908946 40.771598, -73.90678799999999 40.773367, -73.906061 40.772852, -73.905334 40.772338, -73.904618 40.771834, -73.903905 40.771329, -73.90319099999999 40.770824999999995, -73.90532999999999 40.769037999999995, -73.906066 40.769559, -73.906682 40.769991999999995, -73.906784 40.770064, -73.907494 40.770572, -73.908217 40.771085, -73.908946 40.771598))"
1444,14000US36081012000,stationary,2012,2015,"POLYGON ((-73.8313 40.693058, -73.830491 40.693292, -73.829668 40.693517, -73.82884 40.693759, -73.827972 40.693992, -73.82782999999999 40.6937, -73.827181 40.692378, -73.826594 40.691179, -73.825988 40.689946, -73.826855 40.68971, -73.82768399999999 40.689475, -73.82851099999999 40.689239, -73.829336 40.689004, -73.83052599999999 40.691431, -73.83127 40.692996, -73.8313 40.693058))"
1445,14000US36081012100,stationary,2012,2015,"POLYGON ((-73.90678799999999 40.773367, -73.90455299999999 40.775196, -73.903824 40.774684, -73.90309599999999 40.774169, -73.902382 40.773665, -73.901669 40.773160999999995, -73.900955 40.772656, -73.90024 40.772151, -73.902476 40.77032, -73.90319099999999 40.770824999999995, -73.903905 40.771329, -73.904618 40.771834, -73.905334 40.772338, -73.906061 40.772852, -73.90678799999999 40.773367))"
1446,14000US36081012200,stationary,2012,2015,"POLYGON ((-73.83331299999999 40.699107999999995, -73.832596 40.699481999999996, -73.832452 40.699546999999995, -73.83205199999999 40.699707, -73.831784 40.699779, -73.83152199999999 40.699843, -73.83106699999999 40.699957, -73.83088599999999 40.700009, -73.829607 40.697328, -73.828889 40.695859999999996, -73.828054 40.69416, -73.827972 40.693992, -73.82884 40.693759, -73.829668 40.693517, -73.830491 40.693292, -73.8313 40.693058, -73.831373 40.69321, -73.832197 40.694918, -73.832932 40.696383, -73.83406599999999 40.698695, -73.83331299999999 40.699107999999995))"
1447,14000US36081012301,stationary,2012,2015,"POLYGON ((-73.90595499999999 40.776188, -73.905017 40.776955, -73.903793 40.777957, -73.903436 40.777705, -73.903093 40.777462, -73.90087199999999 40.77928, -73.900167 40.778779, -73.89779 40.780727999999996, -73.897114 40.780181, -73.89636999999999 40.779668, -73.895657 40.779163, -73.89494499999999 40.778659, -73.894232 40.778154, -73.896565 40.776247, -73.89584099999999 40.775735, -73.89513099999999 40.775233, -73.894423 40.774735, -73.893703 40.774226, -73.89356099999999 40.774122, -73.893407 40.774028, -73.893242 40.773942999999996, -73.893069 40.773869, -73.89289 40.773807999999995, -73.89336899999999 40.773415, -73.894183 40.772745, -73.89500799999999 40.772078, -73.89522 40.771904, -73.895845 40.772346, -73.895933 40.772408999999996, -73.896648 40.772914, -73.89770899999999 40.772045999999996, -73.898809 40.771146, -73.899526 40.771647, -73.90024 40.772151, -73.900955 40.772656, -73.901669 40.773160999999995, -73.902382 40.773665, -73.90309599999999 40.774169, -73.903824 40.774684, -73.90455299999999 40.775196, -73.905253 40.775692, -73.90595499999999 40.776188))"
1448,14000US36081012400,stationary,2012,2015,"POLYGON ((-73.836401 40.697404999999996, -73.835641 40.697829, -73.83484399999999 40.698268999999996, -73.83406599999999 40.698695, -73.832932 40.696383, -73.832197 40.694918, -73.831373 40.69321, -73.8313 40.693058, -73.832148 40.692831, -73.832982 40.69258, -73.83385799999999 40.692330999999996, -73.834806 40.692071, -73.834882 40.692222, -73.835982 40.694416, -73.837167 40.696866, -73.836401 40.697404999999996))"
1449,14000US36081012500,stationary,2012,2015,"POLYGON ((-73.919879 40.772228, -73.91977299999999 40.772315, -73.919585 40.772469, -73.918897 40.771985, -73.91707699999999 40.773475, -73.916388 40.772988, -73.915395 40.77229, -73.9148 40.771868999999995, -73.91431 40.771522999999995, -73.91359 40.771015999999996, -73.912893 40.770520999999995, -73.912168 40.770030999999996, -73.91202799999999 40.769948, -73.911898 40.769855, -73.911779 40.769753, -73.911673 40.769645, -73.911383 40.769605999999996, -73.910241 40.769427, -73.910449 40.769255, -73.91075099999999 40.769006999999995, -73.91094199999999 40.76885, -73.91194 40.76901, -73.912917 40.769161, -73.913888 40.769324, -73.914874 40.76947, -73.915849 40.769633999999996, -73.916438 40.769729999999996, -73.916821 40.769791999999995, -73.917591 40.769901, -73.918116 40.770029, -73.91770199999999 40.770392, -73.91815299999999 40.770700000000005, -73.918705 40.771079, -73.918747 40.771108999999996, -73.919422 40.771595, -73.919786 40.771857, -73.920076 40.772067, -73.919879 40.772228))"
1450,14000US36081012601,stationary,2012,2015,"POLYGON ((-73.839483 40.695582, -73.838791 40.695853, -73.838652 40.695926, -73.838014 40.696297, -73.837899 40.696369, -73.837167 40.696866, -73.835982 40.694416, -73.834882 40.692222, -73.834806 40.692071, -73.835746 40.691787999999995, -73.836626 40.691534, -73.83751099999999 40.691297, -73.838383 40.69104, -73.838679 40.690961, -73.83873899999999 40.691111, -73.838977 40.691686999999995, -73.839247 40.692339, -73.839415 40.69275, -73.838385 40.693048, -73.83963399999999 40.695535, -73.839483 40.695582))"
1451,14000US36081012602,decling,2012,2015,"POLYGON ((-73.843442 40.695187, -73.842946 40.695192999999996, -73.841988 40.695218, -73.841135 40.695284, -73.840497 40.69536, -73.840351 40.695383, -73.83963399999999 40.695535, -73.838385 40.693048, -73.839415 40.69275, -73.839247 40.692339, -73.838977 40.691686999999995, -73.83873899999999 40.691111, -73.838679 40.690961, -73.839263 40.690788999999995, -73.84104599999999 40.690284, -73.841123 40.690442, -73.841398 40.691, -73.841712 40.691643, -73.842027 40.692285999999996, -73.842342 40.69293, -73.84266099999999 40.693573, -73.842975 40.694216999999995, -73.843289 40.694857999999996, -73.843442 40.695187))"
1452,14000US36081012800,stationary,2012,2015,"POLYGON ((-73.842938 40.700554, -73.84214399999999 40.700869999999995, -73.84156399999999 40.701101, -73.841216 40.701042, -73.840284 40.700939, -73.839762 40.700106, -73.838921 40.698433, -73.83805 40.698689, -73.837167 40.696866, -73.837899 40.696369, -73.838014 40.696297, -73.838652 40.695926, -73.838791 40.695853, -73.839483 40.695582, -73.83963399999999 40.695535, -73.840351 40.695383, -73.84150000000001 40.697682, -73.842339 40.699358, -73.842938 40.700554))"
1453,14000US36081013000,stationary,2012,2015,"POLYGON ((-73.84156399999999 40.701101, -73.839478 40.70269, -73.83843 40.703385999999995, -73.836962 40.704212, -73.836619 40.70342, -73.836758 40.703384, -73.83693099999999 40.70334, -73.837255 40.703258, -73.837411 40.703218, -73.837462 40.703179999999996, -73.837671 40.703024, -73.837751 40.702957999999995, -73.837846 40.702892999999996, -73.838065 40.70272, -73.837424 40.70145, -73.836546 40.701706, -73.835922 40.700464, -73.835419 40.699456999999995, -73.83525399999999 40.699115, -73.83484399999999 40.698268999999996, -73.835641 40.697829, -73.836401 40.697404999999996, -73.837167 40.696866, -73.83805 40.698689, -73.838921 40.698433, -73.839762 40.700106, -73.840284 40.700939, -73.841216 40.701042, -73.84156399999999 40.701101))"
1454,14000US36081013200,stationary,2012,2015,"POLYGON ((-73.837846 40.702892999999996, -73.837751 40.702957999999995, -73.837671 40.703024, -73.837462 40.703179999999996, -73.837411 40.703218, -73.837255 40.703258, -73.83693099999999 40.70334, -73.836758 40.703384, -73.836619 40.70342, -73.836484 40.703433, -73.836266 40.703406, -73.836047 40.703413999999995, -73.83592399999999 40.703458999999995, -73.835825 40.703489, -73.835735 40.703561, -73.835644 40.703638, -73.835566 40.70368, -73.835483 40.703700999999995, -73.83500599999999 40.703823, -73.834755 40.703887, -73.83460199999999 40.703927, -73.833917 40.702346999999996, -73.833266 40.702509, -73.833021 40.70257, -73.832132 40.702794, -73.831521 40.701389999999996, -73.831037 40.700253, -73.83088599999999 40.700009, -73.83106699999999 40.699957, -73.83152199999999 40.699843, -73.831784 40.699779, -73.83205199999999 40.699707, -73.832452 40.699546999999995, -73.832596 40.699481999999996, -73.83331299999999 40.699107999999995, -73.83406599999999 40.698695, -73.83484399999999 40.698268999999996, -73.83525399999999 40.699115, -73.835419 40.699456999999995, -73.835922 40.700464, -73.836546 40.701706, -73.837424 40.70145, -73.838065 40.70272, -73.837846 40.702892999999996))"
1455,14000US36081013400,stationary,2012,2015,"POLYGON ((-73.838104 40.706313, -73.83809699999999 40.706403, -73.838082 40.706492999999995, -73.83805699999999 40.706581, -73.838011 40.706693, -73.837983 40.706752, -73.83793299999999 40.706834, -73.837876 40.706913, -73.837812 40.706987, -73.837147 40.707957, -73.836185 40.707573, -73.83555799999999 40.707328, -73.83517599999999 40.707175, -73.834982 40.707097999999995, -73.83283999999999 40.706461, -73.83176399999999 40.706142, -73.831726 40.706029, -73.83170799999999 40.705911, -73.831713 40.705791999999995, -73.831739 40.705673999999995, -73.831792 40.705552, -73.831853 40.705456, -73.832053 40.705265, -73.832201 40.705217, -73.832342 40.705154, -73.832473 40.705075, -73.83259 40.704983999999996, -73.832689 40.704882, -73.832768 40.704772, -73.832827 40.704659, -73.832825 40.704370999999995, -73.832132 40.702794, -73.833021 40.70257, -73.833266 40.702509, -73.833917 40.702346999999996, -73.83460199999999 40.703927, -73.834755 40.703887, -73.83500599999999 40.703823, -73.835483 40.703700999999995, -73.835566 40.70368, -73.835644 40.703638, -73.835735 40.703561, -73.835825 40.703489, -73.83592399999999 40.703458999999995, -73.836047 40.703413999999995, -73.836266 40.703406, -73.836484 40.703433, -73.836619 40.70342, -73.836962 40.704212, -73.837336 40.704861, -73.837846 40.70563, -73.83796 40.705787, -73.838043 40.705956, -73.838071 40.706044, -73.83809099999999 40.706133, -73.83810199999999 40.706223, -73.838104 40.706313))"
1456,14000US36081013500,stationary,2012,2015,"POLYGON ((-73.902476 40.77032, -73.90024 40.772151, -73.899526 40.771647, -73.898809 40.771146, -73.89770899999999 40.772045999999996, -73.896648 40.772914, -73.895933 40.772408999999996, -73.895845 40.772346, -73.89522 40.771904, -73.895828 40.771405, -73.896084 40.771197, -73.896317 40.771006, -73.89665699999999 40.770725999999996, -73.89737099999999 40.770125, -73.89748 40.770047, -73.898318 40.769357, -73.899616 40.768304, -73.90033199999999 40.768808, -73.90104699999999 40.769312, -73.901761 40.769816, -73.902476 40.77032))"
1457,14000US36081013600,stationary,2012,2015,"POLYGON ((-73.831814 40.706593999999996, -73.831784 40.706745, -73.83173099999999 40.706891999999996, -73.831667 40.707038, -73.831165 40.707654999999995, -73.830765 40.70829, -73.83066099999999 40.708604, -73.83062699999999 40.708739, -73.83019399999999 40.709022999999995, -73.82968699999999 40.709348, -73.828139 40.707963, -73.82746 40.707347999999996, -73.826912 40.706860999999996, -73.82574699999999 40.705816, -73.825655 40.705425999999996, -73.824508 40.704333999999996, -73.824441 40.704062, -73.824809 40.70416, -73.825441 40.704341, -73.825758 40.704428, -73.826441 40.704626999999995, -73.826809 40.704735, -73.827743 40.705000000000005, -73.828184 40.705127999999995, -73.828757 40.705289, -73.829155 40.705394, -73.82929399999999 40.705442, -73.829652 40.705543999999996, -73.83176399999999 40.706142, -73.83180399999999 40.706289, -73.83182099999999 40.70644, -73.831814 40.706593999999996))"
